1574603581118,0.14066689999999998,56.42474929803449
1574903581118,0.14286310000000002,57.30569594865624
1575203581118,0.14225500000000002,57.06177296430005
1575503581118,0.1423431,57.0971119133574
1575803581118,0.140665,56.423987164059376
1576103581118,0.1418531,56.90056157240273
1576403581118,0.14521689999999998,58.249859606899314
1576703581118,0.143015,57.36662655435219
1577003581118,0.13897500000000002,55.74608904933815
1577303581118,0.1384631,55.540754111512236
1577603581118,0.13554500000000003,54.370236662655444
1577903581118,0.13789310000000002,55.31211391897314
1578203581118,0.140635,56.4119534697152
1578503581118,0.1418531,56.90056157240273
1578803581118,0.14203500000000002,56.973525872442856
1579103581118,0.14222500000000002,57.04973926995589
1579403581118,0.1132669,45.43397513036502
1579703581118,0.11182310000000001,44.85483353389491
1580003581118,0.14252599999999999,57.17047733654231
1580303581118,0.1416731,56.828359406337746
1580603581118,0.135025,54.1616526273566
1580903581118,0.1354531,54.333373445647815
1581203581118,0.135745,54.45046129161653
1581503581118,0.1323331,53.081869233854796
1581803581118,0.139546,55.97513036502206
1582103581118,0.142625,57.21018852787806
1582403581118,0.141925,56.92940232651424
1582703581118,0.1419731,56.94869634977938
1583003581118,0.147546,59.18411552346571
1583303581118,0.1407931,56.47537103890895
1583603581118,0.1370169,54.96064981949459
1583903581118,0.1345331,53.96434015242679
1584203581118,0.134175,53.82069795427196
1584503581118,0.1344531,53.932250300842355
1584803581118,0.108595,43.559967910148416
1585103581118,0.1333431,53.487003610108296
1585403581118,0.1352669,54.25868431608504
1585703581118,0.1418881,56.914600882470914
1586003581118,0.136785,54.867629362214196
1586303581118,0.1429831,57.353830726032896
1586603581118,0.139535,55.9707180104292
1586903581118,0.1120431,44.94308062575211
1587203581118,0.14391500000000002,57.7276373846771
1587503581118,0.160729,64.47212194143603
1587803581118,0.16452799999999998,65.99598876855194
1588103581118,0.1637291,65.67553148816685
1588403581118,0.16292,65.35098275170478
1588703581118,0.1630981,65.42242278379462
1589003581118,0.16206900000000002,65.00962695547534
1589303581118,0.165145,66.2434817488969
1589603581118,0.167504,67.18973124749297
1589903581118,0.16810510000000004,67.43084636983555
1590203581118,0.165959,66.56999598876855
1590503581118,0.1659441,66.56401925391096
1590803581118,0.1639809,65.77653429602888
1591103581118,0.1584841,63.57164059366225
1591403581118,0.159651,64.03971119133574
1591703581118,0.1598981,64.13882872041717
1592003581118,0.141987,56.954271961492175
1592303581118,0.14490409999999998,58.12438828720416
1592603581118,0.101604,40.75571600481348
1592903581118,0.1513721,60.718852787805865
1593203581118,0.100243,40.209787404733255
1593503581118,0.1439621,57.74653028479744
1593803581118,0.095258,38.21018852787806
1594103581118,0.14165809999999998,56.82234255916566
1594403581118,0.14206399999999997,56.98515844364219
1594703581118,0.1420171,56.96634576815083
1595003581118,0.15406499999999998,61.79903730445246
1595303581118,0.15408609999999998,61.807501002807854
1595603581118,0.16011899999999998,64.22743682310468
1595903581118,0.1542221,61.86205375050141
1596203581118,0.154324,61.90292819895708
1596503581118,0.1536421,61.62940232651424
1596803581118,0.16321400000000003,65.46891295627759
1597103581118,0.1657911,66.5026474127557
1597403581118,0.162004,64.98355395106297
1597703581118,0.1591281,63.829963898916965
1598003581118,0.1554299,62.34653028479744
1598303581118,0.150947,60.54833533894906
1598603581118,0.14579099999999998,58.48014440433212
1598903581118,0.13833610000000002,55.48981147212195
1599203581118,0.09195099999999999,36.88367428800641
1599503581118,0.1318251,52.878098676293625
1599803581118,0.13142199999999998,52.716405936622536
1600103581118,0.1293101,51.86927396710791
1600403581118,0.096098,38.547131969514645
1600703581118,0.1316791,52.81953469715203
